step,drone_id,x,y,z
83,0,1,0,5
83,1,2,28,4
83,2,25,9,11
84,0,1,0,5
84,1,2,28,4
84,2,24,10,11
85,0,1,0,5
85,1,2,28,4
85,2,24,10,10
86,0,0,0,5
86,1,2,28,4
86,2,24,9,10
87,0,0,0,6
87,1,2,28,4
87,2,24,8,10
88,0,0,0,6
88,1,2,28,4
88,2,25,7,11
89,0,0,0,6
89,1,2,28,4
89,2,26,8,10
90,0,0,0,6
90,1,2,28,4
90,2,27,7,10
91,0,0,0,6
91,1,2,28,4
91,2,27,6,10
92,0,0,0,6
92,1,2,28,4
92,2,27,7,9
93,0,0,1,6
93,1,2,28,4
93,2,27,6,8
94,0,1,2,6
94,1,2,28,4
94,2,28,5,9
95,0,1,2,7
95,1,2,28,4
95,2,29,4,8
96,0,1,1,7
96,1,2,28,4
96,2,29,3,7
97,0,1,0,6
97,1,2,28,4
97,2,29,3,7
98,0,1,0,6
98,1,2,28,4
98,2,29,2,8
99,0,1,0,5
99,1,2,28,4
99,2,29,2,9
100,0,1,0,5
100,1,2,28,4
100,2,29,2,9
101,0,2,0,5
101,1,2,28,4
101,2,29,2,9
102,0,1,0,5
102,1,2,28,4
102,2,29,3,10
103,0,1,0,6
103,1,2,28,4
103,2,29,2,11
104,0,1,0,6
104,1,2,28,4
104,2,28,2,12
105,0,1,0,6
105,1,2,28,4
105,2,28,2,12
106,0,1,0,7
106,1,2,28,4
106,2,28,2,12
107,0,2,0,7
107,1,2,28,4
107,2,27,2,11
108,0,2,1,8
108,1,2,28,4
108,2,28,3,11
109,0,2,0,9
109,1,2,28,4
109,2,28,3,11
110,0,3,0,9
110,1,2,28,4
110,2,28,3,11
111,0,3,0,9
111,1,2,28,4
111,2,28,3,11
112,0,3,0,9
112,1,2,28,4
112,2,28,3,11
113,0,4,1,10
113,1,2,28,4
113,2,28,3,11
114,0,3,0,9
114,1,2,28,4
114,2,28,3,11
115,0,2,1,10
115,1,2,28,4
115,2,28,3,11
116,0,1,2,10
116,1,2,28,4
116,2,28,3,11
117,0,0,2,10
117,1,2,28,4
117,2,28,3,11
118,0,0,3,11
118,1,2,28,4
118,2,28,3,11
119,0,0,2,12
119,1,2,28,4
119,2,28,3,11
120,0,0,2,12
120,1,2,28,4
120,2,28,3,11
121,0,0,2,12
121,1,2,28,4
121,2,28,3,11
122,0,0,2,12
122,1,2,28,4
122,2,28,3,11
123,0,0,2,12
123,1,2,28,4
123,2,28,3,11
124,0,0,2,12
124,1,2,28,4
124,2,28,3,11
125,0,0,2,12
125,1,2,28,4
125,2,28,3,11
126,0,0,2,12
126,1,2,28,4
126,2,28,3,11
127,0,0,2,12
127,1,2,28,4
127,2,28,3,11
128,0,0,2,12
128,1,2,28,4
128,2,28,3,11
129,0,0,2,12
129,1,2,28,4
129,2,28,3,11
130,0,0,2,11
130,1,2,28,4
130,2,28,3,11
131,0,0,2,12
131,1,2,28,4
131,2,28,3,11
132,0,1,2,11
132,1,2,28,4
132,2,28,3,11
133,0,1,1,12
133,1,2,28,4
133,2,28,3,11
134,0,1,0,12
134,1,2,28,4
134,2,28,3,11
135,0,0,1,12
135,1,2,28,4
135,2,28,3,11
136,0,0,0,12
136,1,2,28,4
136,2,28,3,11
137,0,0,0,12
137,1,2,28,4
137,2,28,3,11
138,0,0,0,12
138,1,2,28,4
138,2,28,3,11
139,0,0,0,12
139,1,2,28,4
139,2,28,3,11
140,0,0,0,12
140,1,2,28,4
140,2,28,3,11
141,0,0,0,12
141,1,2,28,4
141,2,28,3,11
142,0,1,1,11
142,1,2,28,4
142,2,28,3,11
143,0,1,1,12
143,1,2,28,4
143,2,28,3,11
144,0,1,1,12
144,1,2,28,4
144,2,28,3,11
145,0,1,2,12
145,1,2,28,4
145,2,28,3,11
146,0,0,1,12
146,1,2,28,4
146,2,28,3,11
147,0,0,0,12
147,1,2,28,4
147,2,28,3,11
148,0,0,0,12
148,1,2,28,4
148,2,28,3,11
149,0,0,0,12
149,1,2,28,4
149,2,28,3,11
150,0,0,0,11
150,1,2,28,4
150,2,28,3,11
151,0,0,0,12
151,1,2,28,4
151,2,28,3,11
152,0,0,0,12
152,1,2,28,4
152,2,28,3,11
153,0,0,0,12
153,1,2,28,4
153,2,28,3,11
154,0,0,0,12
154,1,2,28,4
154,2,28,3,11
155,0,0,0,12
155,1,2,28,4
155,2,28,3,11
156,0,1,0,12
156,1,2,28,4
156,2,28,3,11
157,0,1,0,12
157,1,2,28,4
157,2,28,3,11
158,0,1,0,12
158,1,2,28,4
158,2,28,3,11
159,0,1,0,12
159,1,2,28,4
159,2,28,3,11
160,0,1,0,12
160,1,2,28,4
160,2,28,3,11
161,0,0,1,11
161,1,2,28,4
161,2,28,3,11
162,0,1,0,11
162,1,2,28,4
162,2,28,3,11
163,0,1,0,11
163,1,2,28,4
163,2,28,3,11
164,0,1,0,11
164,1,2,28,4
164,2,28,3,11
165,0,0,0,11
165,1,2,28,4
165,2,28,3,11
166,0,0,1,12
166,1,2,28,4
166,2,28,3,11
167,0,0,0,11
167,1,2,28,4
167,2,28,3,11
168,0,0,0,11
168,1,2,28,4
168,2,28,3,11
169,0,1,1,12
169,1,2,28,4
169,2,28,3,11
170,0,1,1,12
170,1,2,28,4
170,2,28,3,11
171,0,1,1,12
171,1,2,28,4
171,2,28,3,11
172,0,2,0,12
172,1,2,28,4
172,2,28,3,11
173,0,2,1,12
173,1,2,28,4
173,2,28,3,11
174,0,2,0,12
174,1,2,28,4
174,2,28,3,11
175,0,1,1,12
175,1,2,28,4
175,2,28,3,11
176,0,1,1,12
176,1,2,28,4
176,2,28,3,11
177,0,1,1,12
177,1,2,28,4
177,2,28,3,11
178,0,0,1,12
178,1,2,28,4
178,2,28,3,11
179,0,0,1,12
179,1,2,28,4
179,2,28,3,11
180,0,0,1,12
180,1,2,28,4
180,2,28,3,11
181,0,1,0,11
181,1,2,28,4
181,2,28,3,11
182,0,1,0,11
182,1,2,28,4
182,2,28,3,11
183,0,2,1,11
183,1,2,28,4
183,2,28,3,11
184,0,1,2,12
184,1,2,28,4
184,2,28,3,11
185,0,1,2,12
185,1,2,28,4
185,2,28,3,11
186,0,1,2,12
186,1,2,28,4
186,2,28,3,11
187,0,1,1,12
187,1,2,28,4
187,2,28,3,11
188,0,1,1,12
188,1,2,28,4
188,2,28,3,11
189,0,1,1,12
189,1,2,28,4
189,2,28,3,11
190,0,0,0,11
190,1,2,28,4
190,2,28,3,11
191,0,0,1,12
191,1,2,28,4
191,2,28,3,11
192,0,0,1,12
192,1,2,28,4
192,2,28,3,11
193,0,1,1,11
193,1,2,28,4
193,2,28,3,11
194,0,0,0,12
194,1,2,28,4
194,2,28,3,11
195,0,0,0,12
195,1,2,28,4
195,2,28,3,11
196,0,0,0,12
196,1,2,28,4
196,2,28,3,11
197,0,0,0,12
197,1,2,28,4
197,2,28,3,11
198,0,0,0,12
198,1,2,28,4
198,2,28,3,11
199,0,0,0,12
199,1,2,28,4
199,2,28,3,11
200,0,0,0,12
200,1,2,28,4
200,2,28,3,11
201,0,0,1,12
201,1,2,28,4
201,2,28,3,11
202,0,0,1,12
202,1,2,28,4
202,2,28,3,11
203,0,1,2,12
203,1,2,28,4
203,2,28,3,11
204,0,1,1,12
204,1,2,28,4
204,2,28,3,11
205,0,0,1,12
205,1,2,28,4
205,2,28,3,11
206,0,0,1,12
206,1,2,28,4
206,2,28,3,11
207,0,0,1,12
207,1,2,28,4
207,2,28,3,11
208,0,1,0,12
208,1,2,28,4
208,2,28,3,11
209,0,0,0,12
209,1,2,28,4
209,2,28,3,11
210,0,0,0,12
210,1,2,28,4
210,2,28,3,11
211,0,0,0,12
211,1,2,28,4
211,2,28,3,11
212,0,0,0,12
212,1,2,28,4
212,2,28,3,11
213,0,0,0,12
213,1,2,28,4
213,2,28,3,11
214,0,0,0,12
214,1,2,28,4
214,2,28,3,11
215,0,0,0,12
215,1,2,28,4
215,2,28,3,11
216,0,0,0,12
216,1,2,28,4
216,2,28,3,11
217,0,0,0,12
217,1,2,28,4
217,2,28,3,11
218,0,0,0,12
218,1,2,28,4
218,2,28,3,11
219,0,0,0,12
219,1,2,28,4
219,2,28,3,11
220,0,0,0,12
220,1,2,28,4
220,2,28,3,11
221,0,0,0,12
221,1,2,28,4
221,2,28,3,11
222,0,0,1,12
222,1,2,28,4
222,2,28,3,11
223,0,1,0,12
223,1,2,28,4
223,2,28,3,11
224,0,1,0,12
224,1,2,28,4
224,2,28,3,11
225,0,1,0,12
225,1,2,28,4
225,2,28,3,11
226,0,0,0,12
226,1,2,28,4
226,2,28,3,11
227,0,0,0,12
227,1,2,28,4
227,2,28,3,11
228,0,1,1,12
228,1,2,28,4
228,2,28,3,11
229,0,1,1,12
229,1,2,28,4
229,2,28,3,11
230,0,0,1,12
230,1,2,28,4
230,2,28,3,11
231,0,0,0,12
231,1,2,28,4
231,2,28,3,11
232,0,0,0,12
232,1,2,28,4
232,2,28,3,11
233,0,0,0,12
233,1,2,28,4
233,2,28,3,11
234,0,0,0,12
234,1,2,28,4
234,2,28,3,11
235,0,0,0,12
235,1,2,28,4
235,2,28,3,11
236,0,0,0,12
236,1,2,28,4
236,2,28,3,11
237,0,0,0,12
237,1,2,28,4
237,2,28,3,11
238,0,0,0,12
238,1,2,28,4
238,2,28,3,11
239,0,0,0,12
239,1,2,28,4
239,2,28,3,11
240,0,0,0,11
240,1,2,28,4
240,2,28,3,11
241,0,0,0,11
241,1,2,28,4
241,2,28,3,11
242,0,0,0,12
242,1,2,28,4
242,2,28,3,11
243,0,0,0,12
243,1,2,28,4
243,2,28,3,11
244,0,0,0,12
244,1,2,28,4
244,2,28,3,11
245,0,0,0,12
245,1,2,28,4
245,2,28,3,11
246,0,0,1,12
246,1,2,28,4
246,2,28,3,11
247,0,0,1,12
247,1,2,28,4
247,2,28,3,11
248,0,0,0,12
248,1,2,28,4
248,2,28,3,11
249,0,0,0,12
249,1,2,28,4
249,2,28,3,11
250,0,0,0,12
250,1,2,28,4
250,2,28,3,11
251,0,1,0,12
251,1,2,28,4
251,2,28,3,11
252,0,1,1,12
252,1,2,28,4
252,2,28,3,11
253,0,1,0,11
253,1,2,28,4
253,2,28,3,11
254,0,0,1,12
254,1,2,28,4
254,2,28,3,11
255,0,0,2,12
255,1,2,28,4
255,2,28,3,11
256,0,0,2,12
256,1,2,28,4
256,2,28,3,11
257,0,0,2,12
257,1,2,28,4
257,2,28,3,11
258,0,0,2,12
258,1,2,28,4
258,2,28,3,11
259,0,0,2,12
259,1,2,28,4
259,2,28,3,11
260,0,0,2,12
260,1,2,28,4
260,2,28,3,11
261,0,0,2,12
261,1,2,28,4
261,2,28,3,11
262,0,0,2,12
262,1,2,28,4
262,2,28,3,11
263,0,0,2,11
263,1,2,28,4
263,2,28,3,11
264,0,0,1,12
264,1,2,28,4
264,2,28,3,11
265,0,0,1,12
265,1,2,28,4
265,2,28,3,11
266,0,1,0,11
266,1,2,28,4
266,2,28,3,11
267,0,1,0,11
267,1,2,28,4
267,2,28,3,11
268,0,1,0,11
268,1,2,28,4
268,2,28,3,11
269,0,1,0,11
269,1,2,28,4
269,2,28,3,11
270,0,1,0,12
270,1,2,28,4
270,2,28,3,11
271,0,1,0,11
271,1,2,28,4
271,2,28,3,11
272,0,1,1,10
272,1,2,28,4
272,2,28,3,11
273,0,1,0,11
273,1,2,28,4
273,2,28,3,11
274,0,1,0,11
274,1,2,28,4
274,2,28,3,11
275,0,2,0,10
275,1,2,28,4
275,2,28,3,11
276,0,2,1,9
276,1,2,28,4
276,2,28,3,11
277,0,3,0,8
277,1,2,28,4
277,2,28,3,11
278,0,3,1,7
278,1,2,28,4
278,2,28,3,11
279,0,2,2,8
279,1,2,28,4
279,2,28,3,11
280,0,1,2,8
280,1,2,28,4
280,2,28,3,11
281,0,2,3,8
281,1,2,28,4
281,2,28,3,11
282,0,3,2,7
282,1,2,28,4
282,2,28,3,11
283,0,3,3,6
283,1,2,28,4
283,2,28,3,11
284,0,4,4,6
284,1,2,28,4
284,2,28,3,11
285,0,5,4,7
285,1,2,28,4
285,2,28,3,11
286,0,6,4,8
286,1,2,28,4
286,2,28,3,11
287,0,7,3,9
287,1,2,28,4
287,2,28,3,11
288,0,8,2,8
288,1,2,28,4
288,2,28,3,11
289,0,8,1,8
289,1,2,28,4
289,2,28,3,11
290,0,9,1,7
290,1,2,28,4
290,2,28,3,11
291,0,10,0,6
291,1,2,28,4
291,2,28,3,11
292,0,10,0,6
292,1,2,28,4
292,2,28,3,11
293,0,9,1,7
293,1,2,28,4
293,2,28,3,11
294,0,8,2,8
294,1,2,28,4
294,2,28,3,11
295,0,9,3,7
295,1,2,28,4
295,2,28,3,11
296,0,9,4,6
296,1,2,28,4
296,2,28,3,11
297,0,8,3,7
297,1,2,28,4
297,2,28,3,11
298,0,9,3,6
298,1,2,28,4
298,2,28,3,11
299,0,10,3,5
299,1,2,28,4
299,2,28,3,11
300,0,10,4,5
300,1,2,28,4
300,2,28,3,11
