step,drone_id,x,y,z
46,1,29,0,11
46,2,0,28,9
47,0,0,0,7
47,1,29,0,11
47,2,0,28,9
48,0,0,0,7
48,1,29,0,11
48,2,0,28,10
49,0,0,0,7
49,1,29,0,11
49,2,0,29,10
50,0,0,0,8
50,1,29,0,11
50,2,0,29,10
51,0,0,0,8
51,1,29,1,11
51,2,0,29,10
52,0,0,0,8
52,1,29,0,11
52,2,0,29,10
53,0,0,0,8
53,1,29,0,11
53,2,0,28,10
54,0,0,0,8
54,1,29,0,12
54,2,0,28,10
55,0,0,0,9
55,1,29,0,12
55,2,0,28,10
56,0,0,0,9
56,1,29,0,12
56,2,0,29,11
57,0,0,0,9
57,1,28,0,12
57,2,0,29,11
58,0,0,0,9
58,1,28,0,12
58,2,0,28,11
59,0,0,0,8
59,1,28,0,12
59,2,0,28,11
60,0,0,0,8
60,1,28,0,12
60,2,1,28,11
61,0,0,0,8
61,1,28,0,12
61,2,1,28,12
62,0,0,0,8
62,1,28,0,12
62,2,2,29,12
63,0,1,0,8
63,1,28,0,12
63,2,2,29,12
64,0,1,0,8
64,1,28,0,12
64,2,1,29,12
65,0,1,0,8
65,1,28,1,12
65,2,1,29,12
66,0,1,0,8
66,1,28,1,12
66,2,1,28,12
67,0,1,0,9
67,1,28,1,12
67,2,1,28,12
68,0,1,0,9
68,1,28,0,11
68,2,1,28,12
69,0,1,0,9
69,1,28,0,11
69,2,2,28,12
70,0,1,0,9
70,1,29,0,11
70,2,2,28,12
71,0,1,0,9
71,1,29,0,11
71,2,3,28,12
72,0,1,0,9
72,1,29,0,11
72,2,2,27,12
73,0,1,0,10
73,1,29,0,11
73,2,2,27,12
74,0,1,0,10
74,1,29,0,10
74,2,2,27,12
75,0,1,0,10
75,1,29,0,10
75,2,2,26,12
76,0,1,0,10
76,1,29,0,10
76,2,1,26,12
77,0,1,0,10
77,1,29,0,10
77,2,1,27,12
78,0,1,0,10
78,1,29,0,11
78,2,1,27,12
79,0,1,0,10
79,1,29,0,11
79,2,0,27,12
80,0,1,0,11
80,1,29,0,11
80,2,0,27,12
81,0,1,1,11
81,1,29,0,11
81,2,0,27,12
82,0,0,1,11
82,1,29,0,11
82,2,0,27,12
83,0,0,0,11
83,1,29,0,11
83,2,0,27,12
84,0,0,0,11
84,1,29,0,12
84,2,0,27,12
85,0,0,0,11
85,1,29,0,12
85,2,0,28,12
86,0,1,1,11
86,1,29,0,12
86,2,0,28,12
87,0,1,1,11
87,1,29,0,12
87,2,0,29,12
88,0,1,0,12
88,1,29,0,12
88,2,0,29,12
89,0,1,0,12
89,1,29,0,12
89,2,1,29,12
90,0,1,0,12
90,1,29,0,12
90,2,1,28,12
91,0,1,0,12
91,1,29,1,12
91,2,1,28,12
92,0,1,0,12
92,1,29,1,12
92,2,1,27,12
93,0,2,0,12
93,1,29,1,12
93,2,1,27,12
94,0,2,0,12
94,1,29,1,12
94,2,1,26,12
95,0,2,0,12
95,1,28,0,12
95,2,1,26,12
96,0,2,0,12
96,1,28,0,12
96,2,0,25,12
97,0,3,0,12
97,1,28,0,12
97,2,0,25,12
98,0,3,1,12
98,1,28,0,12
98,2,0,25,12
99,0,3,1,12
99,1,27,1,11
99,2,0,25,12
100,0,3,1,12
100,1,27,1,11
100,2,1,26,12
101,0,3,2,12
101,1,27,1,11
101,2,1,26,12
102,0,3,2,12
102,1,26,1,12
102,2,1,26,12
103,0,3,2,12
103,1,26,1,12
103,2,1,27,11
104,0,2,2,12
104,1,26,1,12
104,2,1,27,11
105,0,2,2,12
105,1,26,1,12
105,2,2,27,12
106,0,2,2,12
106,1,26,0,12
106,2,2,27,12
107,0,2,1,12
107,1,26,0,12
107,2,2,27,12
108,0,2,1,12
108,1,26,0,12
108,2,3,27,12
109,0,2,0,12
109,1,26,0,12
109,2,3,27,12
110,0,2,1,12
110,1,26,0,12
110,2,3,27,12
111,0,2,1,12
111,1,25,0,12
111,2,3,27,12
112,0,2,1,12
112,1,25,0,12
112,2,2,28,12
113,0,3,1,12
113,1,25,0,12
113,2,2,28,12
114,0,3,1,12
114,1,26,1,12
114,2,2,28,12
115,0,3,1,12
115,1,26,1,12
115,2,1,28,12
116,0,4,2,11
116,1,26,1,12
116,2,1,28,12
117,0,4,2,11
117,1,25,0,12
117,2,1,28,12
118,0,4,2,11
118,1,25,0,12
118,2,2,29,12
119,0,4,2,12
119,1,25,0,12
119,2,2,29,12
120,0,4,2,12
120,1,26,0,12
120,2,2,29,12
121,0,3,2,12
121,1,26,0,12
121,2,2,29,12
122,0,3,2,12
122,1,26,0,11
122,2,2,29,12
123,0,3,3,12
123,1,26,0,11
123,2,2,29,12
124,0,2,3,12
124,1,26,0,11
124,2,2,29,12
125,0,2,3,12
125,1,26,0,12
125,2,2,29,12
126,0,3,3,12
126,1,26,0,12
126,2,2,29,12
127,0,3,3,11
127,1,26,0,12
127,2,2,29,12
128,0,4,3,12
128,1,26,0,12
128,2,2,29,12
129,0,4,3,12
129,1,26,0,12
129,2,2,29,11
130,0,4,4,12
130,1,26,0,12
130,2,2,29,11
131,0,4,4,12
131,1,27,0,12
131,2,2,29,11
132,0,4,4,12
132,1,27,0,12
132,2,2,28,12
133,0,3,4,12
133,1,27,0,12
133,2,2,28,12
134,0,3,4,12
134,1,28,1,12
134,2,2,28,12
135,0,3,4,12
135,1,28,1,12
135,2,1,28,12
136,0,3,3,12
136,1,28,1,12
136,2,1,28,12
137,0,3,3,12
137,1,27,0,12
137,2,1,28,12
138,0,3,3,11
138,1,27,0,12
138,2,1,28,12
139,0,2,3,11
139,1,27,0,12
139,2,1,28,12
140,0,2,3,11
140,1,28,0,12
140,2,1,28,12
141,0,2,2,11
141,1,28,0,12
141,2,1,28,12
142,0,2,2,11
142,1,28,0,12
142,2,0,28,12
143,0,2,1,12
143,1,28,0,12
143,2,0,28,12
144,0,1,2,12
144,1,28,0,12
144,2,0,28,12
145,0,0,1,12
145,1,28,0,12
145,2,0,28,12
146,0,0,1,12
146,1,28,0,12
146,2,1,27,12
147,0,0,0,12
147,1,28,0,12
147,2,1,27,12
148,0,0,0,12
148,1,29,0,12
148,2,1,27,12
149,0,0,0,12
149,1,29,0,12
149,2,2,27,12
150,0,0,0,12
150,1,29,0,12
150,2,1,27,12
151,0,1,0,12
151,1,29,0,12
151,2,1,27,12
152,0,1,0,12
152,1,29,0,12
152,2,0,27,11
153,0,1,0,12
153,1,29,0,12
153,2,0,28,11
154,0,1,0,12
154,1,29,0,11
154,2,0,28,11
155,0,1,0,12
155,1,29,0,11
155,2,0,29,12
156,0,2,0,11
156,1,29,0,11
156,2,0,29,12
157,0,2,1,11
157,1,29,0,11
157,2,0,29,12
158,0,2,1,11
158,1,28,0,10
158,2,0,29,12
159,0,2,2,11
159,1,28,0,10
159,2,0,29,12
160,0,2,2,11
160,1,27,0,10
160,2,0,29,12
161,0,2,2,11
161,1,27,0,10
161,2,1,29,12
162,0,2,1,11
162,1,27,0,10
162,2,1,29,12
163,0,2,1,11
163,1,28,1,10
163,2,1,29,12
164,0,2,1,11
164,1,28,1,10
164,2,1,28,12
165,0,2,0,10
165,1,28,1,10
165,2,1,28,12
166,0,2,0,10
166,1,29,0,9
166,2,1,28,12
167,0,2,0,9
167,1,29,0,9
167,2,1,28,12
168,0,2,0,9
168,1,29,0,10
168,2,1,28,12
169,0,2,0,9
169,1,29,0,10
169,2,1,29,12
170,0,3,0,10
170,1,29,0,10
170,2,1,29,12
171,0,3,0,10
171,1,29,0,11
171,2,1,29,12
172,0,3,0,10
172,1,29,0,11
172,2,0,29,12
173,0,3,0,10
173,1,28,0,11
173,2,0,29,12
174,0,3,0,10
174,1,28,0,11
174,2,0,28,12
175,0,3,0,10
175,1,29,1,10
175,2,0,28,12
176,0,2,0,10
176,1,29,1,10
176,2,0,28,12
177,0,2,0,10
177,1,28,0,10
177,2,0,28,12
178,0,2,0,11
178,1,28,0,10
178,2,0,28,12
179,0,2,0,11
179,1,28,0,11
179,2,0,28,12
180,0,2,0,12
180,1,28,0,11
180,2,0,28,12
181,0,2,0,12
181,1,28,0,11
181,2,1,29,12
182,0,2,1,12
182,1,28,0,11
182,2,1,29,12
183,0,2,1,12
183,1,28,0,12
183,2,1,29,12
184,0,2,1,12
184,1,28,0,12
184,2,2,29,12
185,0,2,0,12
185,1,28,0,12
185,2,2,29,12
186,0,2,0,12
186,1,29,1,12
186,2,2,29,12
187,0,3,0,12
187,1,29,1,12
187,2,2,29,12
188,0,2,0,12
188,1,29,1,12
188,2,2,29,12
189,0,2,0,12
189,1,29,1,12
189,2,2,28,12
190,0,2,0,12
190,1,29,1,12
190,2,1,29,12
191,0,3,0,12
191,1,29,1,12
191,2,1,29,12
192,0,3,0,12
192,1,29,1,12
192,2,2,29,12
193,0,3,0,12
193,1,29,1,12
193,2,3,29,12
194,0,3,0,12
194,1,29,0,12
194,2,3,29,12
195,0,3,1,12
195,1,29,0,12
195,2,3,29,12
196,0,2,0,12
196,1,29,0,12
196,2,3,29,12
197,0,2,0,12
197,1,29,0,12
197,2,2,28,12
198,0,1,0,12
198,1,29,0,12
198,2,2,28,12
199,0,1,0,12
199,1,29,0,12
199,2,2,27,11
200,0,1,0,12
200,1,29,0,12
200,2,1,27,11
201,0,1,0,12
201,1,29,0,12
201,2,0,26,11
202,0,1,0,12
202,1,29,0,12
202,2,0,27,11
203,0,0,0,12
203,1,29,0,12
203,2,0,27,11
204,0,0,0,12
204,1,29,0,12
204,2,0,28,12
205,0,0,0,12
205,1,29,0,12
205,2,0,29,12
206,0,0,0,12
206,1,29,1,12
206,2,0,29,12
207,0,0,0,12
207,1,29,1,12
207,2,1,29,12
208,0,0,0,12
208,1,29,0,11
208,2,1,29,12
209,0,0,0,12
209,1,29,0,11
209,2,2,29,12
210,0,0,0,12
210,1,29,0,11
210,2,3,29,11
211,0,0,0,12
211,1,29,1,11
211,2,3,29,11
212,0,0,0,12
212,1,29,1,11
212,2,2,29,11
213,0,0,0,12
213,1,28,1,11
213,2,2,29,11
214,0,1,1,12
214,1,28,1,11
214,2,2,29,11
215,0,1,1,12
215,1,29,0,10
215,2,2,29,11
216,0,1,1,12
216,1,29,0,10
216,2,2,29,12
217,0,0,2,12
217,1,29,0,10
217,2,2,29,12
218,0,0,2,12
218,1,29,1,11
218,2,2,29,12
219,0,0,2,12
219,1,29,1,11
219,2,1,28,12
220,0,0,2,12
220,1,29,2,11
220,2,1,28,12
221,0,0,2,12
221,1,29,2,11
221,2,2,27,11
222,0,0,2,12
222,1,28,3,11
222,2,2,27,11
223,0,0,2,12
223,1,28,3,11
223,2,1,26,11
224,0,0,3,12
224,1,28,3,11
224,2,1,26,11
225,0,0,3,12
225,1,27,2,11
225,2,1,26,11
226,0,0,3,12
226,1,27,2,11
226,2,1,26,12
227,0,1,3,12
227,1,27,2,11
227,2,1,26,12
228,0,1,3,12
228,1,27,3,12
228,2,1,26,12
229,0,0,2,12
229,1,27,3,12
229,2,1,26,12
230,0,0,2,12
230,1,27,3,12
230,2,0,25,11
231,0,0,1,12
231,1,27,3,12
231,2,0,25,11
232,0,0,1,12
232,1,28,3,12
232,2,0,25,11
233,0,0,1,12
233,1,28,3,12
233,2,0,25,12
234,0,1,1,12
234,1,28,3,12
234,2,0,25,12
235,0,1,1,12
235,1,28,4,11
235,2,0,25,12
236,0,0,0,12
236,1,28,4,11
236,2,0,25,12
237,0,0,0,12
237,1,28,4,12
237,2,0,25,12
238,0,0,0,12
238,1,28,4,12
238,2,0,24,12
239,0,1,0,12
239,1,28,4,12
239,2,0,24,12
240,0,1,0,12
240,1,28,5,12
240,2,0,24,12
241,0,1,0,12
241,1,28,5,11
241,2,0,24,12
242,0,1,0,12
242,1,28,6,11
242,2,0,24,12
243,0,0,1,12
243,1,28,6,11
243,2,0,24,12
244,0,0,1,12
244,1,29,6,11
244,2,0,24,12
245,0,0,1,12
245,1,29,6,11
245,2,0,24,11
246,0,0,1,12
246,1,29,6,11
246,2,1,25,12
247,0,0,0,11
247,1,29,6,11
247,2,1,25,12
248,0,0,0,11
248,1,29,6,12
248,2,1,25,12
249,0,0,0,11
249,1,29,6,12
249,2,0,26,12
250,0,0,0,11
250,1,29,5,12
250,2,0,26,12
251,0,0,0,11
251,1,29,5,12
251,2,1,26,12
252,0,0,0,11
252,1,28,6,12
252,2,1,26,12
253,0,0,0,11
253,1,28,7,12
253,2,1,26,12
254,0,0,0,11
254,1,28,7,12
254,2,1,25,11
255,0,1,0,11
255,1,28,7,12
255,2,1,25,11
256,0,1,0,11
256,1,28,7,12
256,2,1,26,12
257,0,1,1,11
257,1,28,7,12
257,2,1,26,12
258,0,1,1,11
258,1,27,8,12
258,2,1,26,12
259,0,2,1,11
259,1,27,8,12
259,2,1,26,12
260,0,1,1,11
260,1,27,8,12
260,2,1,26,12
261,0,1,1,11
261,1,27,9,12
261,2,1,26,12
262,0,1,1,12
262,1,27,9,12
262,2,1,26,12
263,0,1,1,12
263,1,28,10,12
263,2,1,26,12
264,0,1,1,12
264,1,28,10,12
264,2,2,27,12
265,0,2,0,12
265,1,28,10,12
265,2,2,27,12
266,0,2,0,12
266,1,28,10,12
266,2,2,28,12
267,0,2,0,12
267,1,28,11,12
267,2,2,28,12
268,0,2,0,12
268,1,29,11,11
268,2,2,28,12
269,0,2,0,12
269,1,28,11,11
269,2,2,28,12
270,0,2,0,12
270,1,27,12,11
270,2,2,28,12
271,0,2,0,12
271,1,26,12,11
271,2,2,28,12
272,0,3,1,12
272,1,26,12,11
272,2,2,28,12
273,0,3,1,12
273,1,25,13,11
273,2,2,28,12
274,0,3,1,12
274,1,25,13,11
274,2,1,28,12
275,0,3,0,12
275,1,25,13,11
275,2,1,28,12
276,0,3,0,12
276,1,25,12,11
276,2,1,28,12
277,0,3,0,12
277,1,25,12,11
277,2,2,28,12
278,0,4,1,12
278,1,25,12,11
278,2,2,28,12
279,0,4,1,12
279,1,25,13,12
279,2,2,28,12
280,0,4,1,12
280,1,25,13,12
280,2,2,29,12
281,0,4,0,12
281,1,25,13,12
281,2,2,29,12
282,0,4,0,12
282,1,25,14,12
282,2,2,29,12
283,0,4,0,12
283,1,25,14,11
283,2,2,29,12
284,0,4,1,12
284,1,25,14,11
284,2,2,29,12
285,0,4,1,12
285,1,24,14,12
285,2,2,29,12
286,0,4,1,12
286,1,24,14,12
286,2,1,29,12
287,0,5,1,12
287,1,24,14,12
287,2,1,29,12
288,0,5,1,12
288,1,23,14,12
288,2,1,29,12
289,0,6,1,12
289,1,23,14,12
289,2,1,29,12
290,0,6,1,12
290,1,22,14,12
290,2,1,29,12
291,0,6,1,12
291,1,22,14,12
291,2,0,29,12
292,0,6,0,11
292,1,22,14,12
292,2,0,29,12
293,0,6,0,11
293,1,21,14,11
293,2,0,29,12
294,0,6,0,11
294,1,21,14,11
294,2,0,28,12
295,0,6,0,12
295,1,21,14,11
295,2,0,28,12
296,0,6,0,12
296,1,20,14,11
296,2,0,28,12
297,0,7,0,12
297,1,20,14,11
297,2,0,28,12
298,0,7,0,12
298,1,19,15,11
298,2,0,28,12
299,0,8,0,12
299,1,19,15,11
299,2,0,28,12
300,0,8,0,12
300,1,18,16,11
300,2,0,28,12
301,0,7,0,12
301,1,18,16,11
301,2,0,28,12
302,0,7,0,12
302,1,17,16,12
302,2,0,28,12
303,0,6,0,12
303,1,17,16,12
303,2,0,28,12
304,0,6,0,12
304,1,18,17,12
304,2,0,28,12
305,0,6,0,12
305,1,18,17,12
305,2,0,29,12
306,0,6,0,12
306,1,18,18,12
306,2,0,29,12
307,0,6,0,12
307,1,18,18,12
307,2,0,28,12
308,0,6,0,12
308,1,17,19,12
308,2,0,28,12
309,0,6,0,12
309,1,17,19,12
309,2,0,27,12
310,0,6,0,12
310,1,17,19,11
310,2,0,27,12
311,0,6,0,12
311,1,17,18,11
311,2,0,27,12
312,0,6,0,12
312,1,17,18,11
312,2,0,26,12
313,0,5,1,12
313,1,17,18,11
313,2,0,26,12
314,0,5,1,12
314,1,17,17,11
314,2,0,26,12
315,0,6,1,12
315,1,17,17,11
315,2,0,26,12
316,0,6,1,12
316,1,17,17,12
316,2,0,26,12
317,0,6,1,11
317,1,17,17,12
317,2,0,26,12
318,0,6,1,11
318,1,17,18,12
318,2,0,26,12
319,0,6,1,11
319,1,17,18,12
319,2,1,26,12
320,0,6,1,10
320,1,17,18,12
320,2,1,26,12
321,0,5,0,10
321,1,17,18,12
321,2,1,26,12
322,0,5,0,10
322,1,17,17,12
322,2,1,26,12
323,0,5,0,10
323,1,17,17,12
323,2,2,25,12
324,0,5,0,10
324,1,17,17,12
324,2,2,26,12
325,0,5,1,10
325,1,17,17,12
325,2,2,26,12
326,0,5,1,10
326,1,16,17,12
326,2,2,26,12
327,0,5,0,10
327,1,16,17,12
327,2,2,26,12
328,0,5,0,10
328,1,17,18,12
328,2,2,26,12
329,0,5,0,10
329,1,17,18,12
329,2,2,25,12
330,0,6,0,10
330,1,17,18,12
330,2,2,25,12
331,0,6,0,10
331,1,17,18,12
331,2,2,26,12
332,0,5,0,10
332,1,17,18,12
332,2,2,26,12
333,0,5,0,10
333,1,16,18,12
333,2,2,26,12
334,0,5,0,10
334,1,16,18,12
334,2,2,25,12
335,0,5,1,10
335,1,16,18,12
335,2,2,25,12
336,0,5,1,11
336,1,16,18,12
336,2,2,25,12
337,0,5,1,11
337,1,16,17,12
337,2,2,25,12
338,0,6,1,11
338,1,16,17,12
338,2,2,25,12
339,0,6,1,11
339,1,16,17,12
339,2,3,25,12
340,0,6,1,12
340,1,16,17,12
340,2,3,25,12
341,0,6,1,12
341,1,16,18,12
341,2,3,25,12
342,0,6,1,12
342,1,16,18,12
342,2,3,26,12
343,0,6,1,12
343,1,15,18,12
343,2,3,26,12
344,0,6,1,12
344,1,15,18,12
344,2,3,25,12
345,0,6,2,12
345,1,15,18,12
345,2,3,25,12
346,0,6,2,12
346,1,15,19,12
346,2,3,25,12
347,0,7,3,11
347,1,15,19,12
347,2,3,25,12
348,0,7,3,11
348,1,16,20,12
348,2,3,25,12
349,0,7,3,11
349,1,16,20,12
349,2,2,25,12
350,0,7,2,10
350,1,16,20,12
350,2,2,25,12
351,0,7,2,10
351,1,16,20,12
351,2,1,24,12
352,0,8,1,11
352,1,16,20,12
352,2,1,24,12
353,0,8,1,11
353,1,16,20,12
353,2,0,24,12
354,0,7,1,11
354,1,16,20,12
354,2,0,24,12
355,0,7,0,12
355,1,16,20,12
355,2,0,24,12
356,0,7,0,12
356,1,15,21,12
356,2,0,24,12
357,0,7,0,12
357,1,14,21,12
357,2,0,24,12
358,0,7,0,12
358,1,14,20,12
358,2,0,24,12
359,0,7,0,12
359,1,14,20,12
359,2,0,23,12
360,0,8,0,11
360,1,14,20,12
360,2,0,23,12
361,0,8,0,11
361,1,15,20,12
361,2,0,23,12
362,0,9,1,11
362,1,15,20,12
362,2,0,23,12
363,0,9,1,11
363,1,15,20,11
363,2,0,23,12
364,0,9,1,11
364,1,15,20,11
364,2,1,23,12
365,0,10,0,11
365,1,15,20,11
365,2,1,23,12
366,0,10,0,11
366,1,15,19,12
366,2,1,23,12
367,0,11,0,11
367,1,15,19,12
367,2,1,23,12
368,0,11,0,11
368,1,15,18,12
368,2,1,23,12
369,0,11,0,11
369,1,15,19,12
369,2,1,23,12
370,0,11,0,11
370,1,15,19,12
370,2,0,23,11
371,0,11,0,11
371,1,15,19,12
371,2,0,23,12
372,0,12,0,12
372,1,15,19,12
372,2,0,23,12
373,0,12,0,12
373,1,15,20,12
373,2,0,23,12
374,0,11,0,12
374,1,15,20,12
374,2,0,23,12
375,0,11,0,12
375,1,14,21,12
375,2,0,23,12
376,0,11,0,12
376,1,14,21,12
376,2,0,24,11
377,0,11,0,12
377,1,14,21,12
377,2,0,25,11
378,0,12,1,12
378,1,14,21,12
378,2,0,25,11
379,0,12,1,12
379,1,13,21,12
379,2,0,25,11
380,0,12,1,12
380,1,13,21,12
380,2,1,24,11
381,0,12,1,12
381,1,13,22,11
381,2,1,24,11
382,0,12,1,12
382,1,13,22,11
382,2,0,24,10
383,0,13,0,12
383,1,13,22,11
383,2,0,24,10
384,0,13,0,12
384,1,12,23,11
384,2,0,24,10
385,0,13,0,12
385,1,12,23,11
385,2,1,23,11
386,0,13,0,12
386,1,11,22,12
386,2,1,23,11
387,0,13,0,12
387,1,11,22,12
387,2,1,22,11
388,0,13,0,12
388,1,10,23,12
388,2,1,22,11
389,0,13,0,12
389,1,10,23,12
389,2,0,21,11
390,0,13,0,12
390,1,10,23,12
390,2,0,21,12
391,0,13,0,12
391,1,9,22,12
391,2,0,21,12
392,0,13,0,12
392,1,8,22,12
392,2,0,21,12
393,0,13,0,12
393,1,8,22,12
393,2,1,21,12
394,0,14,1,12
394,1,8,22,12
394,2,1,21,12
395,0,14,1,12
395,1,7,23,12
395,2,1,21,12
396,0,14,1,12
396,1,7,23,12
396,2,2,21,12
397,0,14,1,12
397,1,6,23,12
397,2,2,21,12
398,0,14,0,12
398,1,6,23,12
398,2,2,21,12
399,0,15,0,12
399,1,6,23,12
399,2,2,21,12
400,0,15,0,12
400,1,5,24,11
400,2,2,21,12
401,0,15,0,12
401,1,5,24,11
401,2,3,20,12
402,0,15,0,12
402,1,5,25,12
402,2,3,20,12
403,0,15,0,12
403,1,5,25,12
403,2,4,20,12
404,0,15,0,12
404,1,5,25,12
404,2,5,19,12
405,0,15,0,12
405,1,6,25,12
405,2,5,19,12
406,0,15,0,12
406,1,6,25,12
406,2,5,18,12
407,0,15,1,12
407,1,6,25,12
407,2,5,18,12
408,0,15,1,12
408,1,6,25,12
408,2,6,17,12
409,0,16,2,12
409,1,6,25,12
409,2,6,17,12
410,0,16,2,12
410,1,5,26,12
410,2,6,17,12
411,0,16,2,12
411,1,5,26,12
411,2,7,17,12
412,0,16,2,12
412,1,4,25,12
412,2,7,17,12
413,0,16,2,12
413,1,4,25,12
413,2,8,17,11
414,0,16,3,11
414,1,4,25,12
414,2,8,17,11
415,0,16,3,11
415,1,3,26,12
415,2,8,17,11
416,0,16,3,11
416,1,3,26,12
416,2,7,18,11
417,0,17,4,12
417,1,3,26,12
417,2,7,18,11
418,0,17,4,12
418,1,3,27,12
418,2,7,18,11
419,0,17,4,12
419,1,3,27,12
419,2,7,17,11
420,0,18,3,12
420,1,3,27,12
420,2,7,17,11
421,0,18,3,12
421,1,2,27,11
421,2,7,17,11
422,0,18,3,12
422,1,2,27,11
422,2,8,16,11
423,0,18,3,12
423,1,2,28,11
423,2,8,16,11
424,0,18,3,12
424,1,2,28,11
424,2,8,15,11
425,0,17,4,11
425,1,2,28,11
425,2,8,15,11
426,0,17,4,11
426,1,2,28,11
426,2,8,15,11
427,0,17,4,11
427,1,2,28,11
427,2,8,14,12
428,0,18,4,10
428,1,2,28,11
428,2,8,14,12
429,0,18,4,10
429,1,2,28,11
429,2,8,14,12
430,0,18,4,10
430,1,2,28,11
430,2,8,13,12
431,0,19,5,10
431,1,2,28,11
431,2,8,13,12
432,0,19,5,10
432,1,2,28,11
432,2,8,13,12
433,0,20,6,10
433,1,2,28,11
433,2,8,13,12
434,0,20,6,10
434,1,2,28,11
434,2,8,13,12
435,0,20,6,10
435,1,2,28,11
435,2,9,13,12
436,0,21,7,10
436,1,2,28,11
436,2,9,13,12
437,0,21,7,10
437,1,2,28,11
437,2,9,13,12
438,0,21,7,10
438,1,2,28,11
438,2,9,12,11
439,0,22,8,9
439,1,2,28,11
439,2,9,12,11
440,0,22,8,9
440,1,2,28,11
440,2,9,12,11
441,0,22,8,9
441,1,2,28,11
441,2,9,11,10
442,0,22,7,8
442,1,2,28,11
442,2,9,11,10
443,0,22,7,8
443,1,2,28,11
443,2,9,11,10
444,0,22,7,8
444,1,2,28,11
444,2,10,12,10
445,0,23,7,8
445,1,2,28,11
445,2,10,12,10
446,0,23,7,8
446,1,2,28,11
446,2,10,12,10
447,0,23,7,8
447,1,2,28,11
447,2,11,11,10
448,0,24,7,7
448,1,2,28,11
448,2,11,11,10
449,0,24,7,7
449,1,2,28,11
449,2,11,11,10
450,0,24,7,7
450,1,2,28,11
450,2,12,10,10
451,0,24,7,8
451,1,2,28,11
451,2,12,10,10
452,0,24,7,8
452,1,2,28,11
452,2,12,10,10
453,0,24,7,8
453,1,2,28,11
453,2,13,9,10
454,0,24,8,7
454,1,2,28,11
454,2,13,9,10
455,0,24,8,7
455,1,2,28,11
455,2,13,9,10
456,0,24,8,7
456,1,2,28,11
456,2,14,9,10
457,0,24,9,8
457,1,2,28,11
457,2,14,9,10
458,0,24,9,8
458,1,2,28,11
458,2,14,9,10
459,0,24,9,8
459,1,2,28,11
459,2,15,8,10
460,0,25,10,7
460,1,2,28,11
460,2,15,8,10
461,0,25,10,7
461,1,2,28,11
461,2,15,8,10
462,0,25,10,7
462,1,2,28,11
462,2,16,8,9
463,0,24,10,6
463,1,2,28,11
463,2,16,8,9
464,0,24,10,6
464,1,2,28,11
464,2,16,8,9
465,0,24,10,6
465,1,2,28,11
