step,drone_id,x,y,z
47,1,28,7,13
47,2,8,23,6
48,0,7,4,8
48,1,28,7,13
48,2,8,22,6
49,0,6,5,7
49,1,28,7,13
49,2,8,22,6
50,0,6,5,7
50,1,28,6,12
50,2,8,22,6
51,0,6,5,7
51,1,28,6,12
51,2,9,22,7
52,0,6,6,7
52,1,28,6,12
52,2,9,22,7
53,0,6,6,7
53,1,28,7,12
53,2,9,22,7
54,0,6,6,7
54,1,28,7,12
54,2,9,22,8
55,0,7,5,8
55,1,28,7,12
55,2,9,22,8
56,0,7,5,8
56,1,29,8,12
56,2,9,22,8
57,0,7,5,8
57,1,29,8,12
57,2,9,22,7
58,0,8,5,8
58,1,29,8,12
58,2,9,22,7
59,0,8,5,8
59,1,29,9,12
59,2,9,22,7
60,0,8,5,8
60,1,29,9,12
60,2,9,21,8
61,0,9,5,9
61,1,29,9,12
61,2,9,21,8
62,0,9,5,9
62,1,28,9,12
62,2,9,21,8
63,0,9,5,9
63,1,28,9,12
63,2,9,21,9
64,0,10,6,10
64,1,28,9,12
64,2,9,21,9
65,0,10,6,10
65,1,27,10,12
65,2,9,21,9
66,0,10,6,10
66,1,27,10,12
66,2,9,20,10
67,0,10,7,11
67,1,27,10,12
67,2,9,20,10
68,0,10,7,11
68,1,27,10,11
68,2,9,20,10
69,0,10,7,11
69,1,27,10,11
69,2,10,19,9
70,0,9,7,10
70,1,27,10,11
70,2,10,19,9
71,0,9,7,10
71,1,28,11,11
71,2,10,19,9
72,0,9,7,10
72,1,28,11,11
72,2,10,18,9
73,0,8,8,11
73,1,28,11,11
73,2,10,18,9
74,0,8,8,11
74,1,27,11,11
74,2,10,18,9
75,0,8,8,11
75,1,27,11,11
75,2,11,17,9
76,0,7,7,11
76,1,27,11,11
76,2,11,17,9
77,0,7,7,11
77,1,28,12,12
77,2,11,17,9
78,0,7,7,11
78,1,28,12,12
78,2,10,16,8
79,0,6,8,11
79,1,28,12,12
79,2,10,16,8
80,0,6,8,11
80,1,28,12,13
80,2,10,16,8
81,0,6,8,11
81,1,28,12,13
81,2,10,17,9
82,0,5,8,11
82,1,28,12,13
82,2,10,17,9
83,0,5,8,11
83,1,29,12,14
83,2,10,17,9
84,0,5,8,11
84,1,29,12,14
84,2,11,18,9
85,0,6,9,10
85,1,29,12,14
85,2,11,18,9
86,0,6,9,10
86,1,29,13,13
86,2,11,18,9
87,0,6,9,10
87,1,29,13,13
87,2,10,18,10
88,0,7,8,10
88,1,29,13,13
88,2,10,18,10
89,0,7,8,10
89,1,29,12,13
89,2,10,18,10
90,0,7,8,10
90,1,29,12,13
90,2,10,17,11
91,0,8,8,10
91,1,29,12,13
91,2,10,17,11
92,0,8,8,10
92,1,29,12,13
92,2,10,17,11
93,0,8,8,10
93,1,29,12,13
93,2,11,18,11
94,0,8,7,11
94,1,29,12,13
94,2,11,18,11
95,0,8,7,11
95,1,28,12,12
95,2,11,18,11
96,0,8,7,11
96,1,28,12,12
96,2,11,17,11
97,0,9,8,10
97,1,28,12,12
97,2,11,17,11
98,0,9,8,10
98,1,29,13,11
98,2,11,17,11
99,0,9,8,10
99,1,29,13,11
99,2,12,16,12
100,0,10,7,11
100,1,29,13,11
100,2,12,16,12
101,0,10,7,11
101,1,29,14,12
101,2,12,16,12
102,0,10,7,11
102,1,29,14,12
102,2,12,15,11
103,0,11,7,12
103,1,29,14,12
103,2,12,15,11
104,0,11,7,12
104,1,29,14,12
104,2,12,15,11
105,0,11,7,12
105,1,29,14,12
105,2,13,14,11
106,0,11,6,11
106,1,29,14,12
106,2,13,14,11
107,0,11,6,11
107,1,29,14,12
107,2,13,14,11
108,0,11,6,11
108,1,29,14,12
108,2,13,15,12
109,0,12,6,11
109,1,29,14,12
109,2,13,15,12
110,0,12,6,11
110,1,28,14,11
110,2,13,15,12
111,0,12,6,11
111,1,28,14,11
111,2,14,14,13
112,0,11,6,10
112,1,28,14,11
112,2,14,14,13
113,0,11,6,10
113,1,27,15,10
113,2,14,14,13
114,0,11,6,10
114,1,27,15,10
114,2,15,15,14
115,0,12,7,10
115,1,27,15,10
115,2,15,15,14
116,0,12,7,10
116,1,26,15,11
116,2,15,15,14
117,0,12,7,10
117,1,26,15,11
117,2,16,16,13
118,0,12,7,11
118,1,26,15,11
118,2,16,16,13
119,0,12,7,11
119,1,25,16,11
119,2,16,16,13
120,0,12,7,11
120,1,25,16,11
120,2,17,15,13
121,0,11,6,12
121,1,25,16,11
121,2,17,15,13
122,0,11,6,12
122,1,24,15,12
122,2,17,15,13
123,0,11,6,12
123,1,24,15,12
123,2,16,14,14
124,0,12,7,12
124,1,24,15,12
124,2,16,14,14
125,0,12,7,12
125,1,23,15,13
125,2,16,14,14
126,0,12,7,12
126,1,23,15,13
126,2,15,14,13
127,0,12,7,13
127,1,23,15,13
127,2,15,14,13
128,0,12,7,13
128,1,23,14,13
128,2,15,14,13
129,0,12,7,13
129,1,23,14,13
129,2,15,13,12
130,0,13,7,14
130,1,23,14,13
130,2,15,13,12
131,0,13,7,14
131,1,22,14,14
131,2,15,13,12
132,0,13,7,14
132,1,22,14,14
132,2,15,12,13
133,0,12,8,14
133,1,22,14,14
133,2,15,12,13
134,0,12,8,14
134,1,22,15,15
134,2,15,12,13
135,0,12,8,14
135,1,22,15,15
135,2,16,11,14
136,0,12,9,15
136,1,22,15,15
136,2,16,11,14
137,0,12,9,15
137,1,21,16,14
137,2,16,11,14
138,0,12,9,15
138,1,21,16,14
138,2,16,12,14
139,0,13,10,15
139,1,21,16,14
139,2,16,12,14
140,0,13,10,15
140,1,21,17,14
140,2,16,12,14
141,0,13,10,15
141,1,21,17,14
141,2,15,12,15
142,0,12,11,15
142,1,21,17,14
142,2,15,12,15
143,0,12,11,15
143,1,20,18,15
143,2,15,12,15
144,0,12,11,15
144,1,20,18,15
144,2,16,12,16
145,0,13,12,15
145,1,20,18,15
145,2,16,12,16
146,0,13,12,15
146,1,20,19,15
146,2,16,12,16
147,0,13,12,15
147,1,20,19,15
147,2,16,11,17
148,0,13,12,14
148,1,20,19,15
148,2,16,11,17
149,0,13,12,14
149,1,19,19,15
149,2,16,11,17
150,0,13,12,14
150,1,19,19,15
150,2,17,10,17
151,0,14,13,14
151,1,19,19,15
151,2,17,10,17
152,0,14,13,14
152,1,18,20,16
152,2,17,10,17
153,0,14,13,14
153,1,18,20,16
153,2,18,9,17
154,0,14,14,15
154,1,18,20,16
154,2,18,9,17
155,0,14,14,15
155,1,17,21,17
155,2,18,9,17
156,0,14,14,15
156,1,17,21,17
156,2,18,9,16
157,0,14,15,14
157,1,17,21,17
157,2,18,9,16
158,0,14,15,14
158,1,16,21,17
158,2,18,9,16
159,0,14,15,14
159,1,16,21,17
159,2,19,10,15
160,0,14,14,13
160,1,16,21,17
160,2,19,10,15
161,0,14,14,13
161,1,15,21,16
161,2,19,10,15
162,0,14,14,13
162,1,15,21,16
162,2,20,9,15
163,0,15,15,14
163,1,15,21,16
163,2,20,9,15
164,0,15,15,14
164,1,16,22,15
164,2,20,9,15
165,0,15,15,14
165,1,16,22,15
165,2,19,9,14
166,0,15,16,14
166,1,16,22,15
166,2,19,9,14
167,0,15,16,14
167,1,16,22,16
167,2,19,9,14
168,0,15,16,14
168,1,16,22,16
168,2,18,9,14
169,0,15,16,15
169,1,16,22,16
169,2,18,9,14
170,0,15,16,15
170,1,15,22,15
170,2,18,9,14
171,0,15,16,15
171,1,15,22,15
171,2,19,9,15
172,0,15,15,16
172,1,15,22,15
172,2,19,9,15
173,0,15,15,16
173,1,14,23,15
173,2,19,9,15
174,0,15,15,16
174,1,14,23,15
174,2,19,9,14
175,0,16,16,15
175,1,14,23,15
175,2,19,9,14
176,0,16,16,15
176,1,13,23,16
176,2,19,9,14
177,0,16,16,15
177,1,13,23,16
177,2,20,10,13
178,0,17,16,14
178,1,13,23,16
178,2,20,10,13
179,0,17,16,14
179,1,14,23,15
179,2,20,10,13
180,0,17,16,14
180,1,14,23,15
180,2,21,9,12
181,0,18,17,15
181,1,14,23,15
181,2,21,9,12
182,0,18,17,15
182,1,13,23,14
182,2,21,9,12
183,0,18,17,15
183,1,13,23,14
183,2,21,10,12
184,0,19,16,15
184,1,13,23,14
184,2,21,10,12
185,0,19,16,15
185,1,12,23,14
185,2,21,10,12
186,0,19,16,15
186,1,12,23,14
186,2,20,11,12
187,0,20,17,16
187,1,12,23,14
187,2,20,11,12
188,0,20,17,16
188,1,12,24,13
188,2,20,11,12
189,0,20,17,16
189,1,12,24,13
189,2,21,12,13
190,0,21,16,15
190,1,12,24,13
190,2,21,12,13
191,0,21,16,15
191,1,12,25,13
191,2,21,12,13
192,0,21,16,15
192,1,12,25,13
192,2,22,11,14
193,0,22,17,15
193,1,12,25,13
193,2,22,11,14
194,0,22,17,15
194,1,12,25,12
194,2,22,11,14
195,0,22,17,15
195,1,12,25,12
195,2,23,10,14
196,0,23,18,15
196,1,12,25,12
196,2,23,10,14
197,0,23,18,15
197,1,11,26,13
197,2,23,10,14
198,0,23,18,15
198,1,11,26,13
198,2,24,9,13
199,0,23,18,14
199,1,11,26,13
199,2,24,9,13
200,0,23,18,14
200,1,11,26,12
200,2,24,9,13
201,0,23,18,14
201,1,11,26,12
201,2,24,8,14
202,0,23,18,15
202,1,11,26,12
202,2,24,8,14
203,0,23,18,15
203,1,11,26,12
203,2,24,8,14
204,0,23,18,15
204,1,11,26,12
204,2,23,8,15
205,0,24,19,14
205,1,11,26,12
205,2,23,8,15
206,0,24,19,14
206,1,10,27,12
206,2,23,8,15
207,0,24,19,14
207,1,10,27,12
207,2,24,8,16
208,0,24,18,13
208,1,10,27,12
208,2,24,8,16
209,0,24,18,13
209,1,9,27,13
209,2,24,8,16
210,0,24,18,13
210,1,9,27,13
210,2,25,7,17
211,0,23,17,14
211,1,9,27,13
211,2,25,7,17
212,0,23,17,14
212,1,8,26,13
212,2,25,7,17
213,0,23,17,14
213,1,8,26,13
213,2,25,6,16
214,0,22,17,13
214,1,8,26,13
214,2,25,6,16
215,0,22,17,13
215,1,8,26,12
215,2,25,6,16
216,0,22,17,13
216,1,8,26,12
216,2,24,6,15
217,0,23,16,12
217,1,8,26,12
217,2,24,6,15
218,0,23,16,12
218,1,8,27,12
218,2,24,6,15
219,0,23,16,12
219,1,8,27,12
219,2,24,5,14
220,0,24,15,11
220,1,8,27,12
220,2,24,5,14
221,0,24,15,11
221,1,9,26,12
221,2,24,5,14
222,0,24,15,11
222,1,9,26,12
222,2,23,5,13
223,0,23,16,11
223,1,9,26,12
223,2,23,5,13
224,0,23,16,11
224,1,8,27,13
224,2,23,5,13
225,0,23,16,11
225,1,8,27,13
225,2,23,6,13
226,0,23,17,11
226,1,8,27,13
226,2,23,6,13
227,0,23,17,11
227,1,7,27,12
227,2,23,6,13
228,0,23,17,11
228,1,7,27,12
228,2,24,6,14
229,0,23,18,12
229,1,7,27,12
229,2,24,6,14
230,0,23,18,12
230,1,6,26,12
230,2,24,6,14
231,0,23,18,12
231,1,6,26,12
231,2,25,6,14
232,0,23,19,12
232,1,6,26,12
232,2,25,6,14
233,0,23,19,12
233,1,5,25,12
233,2,25,6,14
234,0,23,19,12
234,1,5,25,12
234,2,24,5,15
235,0,22,19,12
235,1,5,25,12
235,2,24,5,15
236,0,22,19,12
236,1,4,26,12
236,2,24,5,15
237,0,22,19,12
237,1,4,26,12
237,2,24,6,16
238,0,22,20,11
238,1,4,26,12
238,2,24,6,16
239,0,22,20,11
239,1,3,26,11
239,2,24,6,16
240,0,22,20,11
240,1,3,26,11
240,2,25,7,17
241,0,23,21,11
241,1,3,26,11
241,2,25,7,17
242,0,23,21,11
242,1,4,26,10
242,2,25,7,17
243,0,23,21,11
243,1,4,26,10
243,2,25,6,16
244,0,24,22,11
244,1,4,26,10
244,2,25,6,16
245,0,24,22,11
245,1,4,25,10
245,2,25,6,16
246,0,24,22,11
246,1,4,25,10
246,2,24,5,15
247,0,23,23,12
247,1,4,25,10
247,2,24,5,15
248,0,23,23,12
248,1,4,26,9
248,2,24,5,15
249,0,23,23,12
249,1,4,26,9
249,2,23,4,15
250,0,24,24,13
250,1,4,26,9
250,2,23,4,15
251,0,24,24,13
251,1,3,27,10
251,2,23,4,15
252,0,24,24,13
252,1,3,27,10
252,2,22,3,16
253,0,25,25,14
253,1,3,27,10
253,2,22,3,16
254,0,25,25,14
254,1,2,28,10
254,2,22,3,16
255,0,25,25,14
255,1,2,28,10
255,2,23,3,16
256,0,25,26,13
256,1,2,28,10
256,2,23,3,16
257,0,25,26,13
257,1,2,28,10
257,2,23,3,16
258,0,25,26,13
258,1,2,28,10
258,2,24,3,16
259,0,26,25,12
259,1,2,28,10
259,2,24,3,16
260,0,26,25,12
260,1,2,28,10
260,2,24,3,16
261,0,26,25,12
261,1,2,28,10
261,2,24,2,15
262,0,26,26,11
262,1,2,28,10
262,2,24,2,15
263,0,26,26,11
263,1,2,28,10
263,2,24,2,15
264,0,26,26,11
264,1,2,28,10
264,2,23,3,16
265,0,27,27,10
265,1,2,28,10
265,2,23,3,16
266,0,27,27,10
266,1,2,28,10
266,2,23,3,16
267,0,27,27,10
267,1,2,28,10
267,2,23,4,17
268,0,28,26,11
268,1,2,28,10
268,2,23,4,17
269,0,28,26,11
269,1,2,28,10
269,2,23,4,17
270,0,28,26,11
270,1,2,28,10
270,2,24,3,17
271,0,27,27,11
271,1,2,28,10
271,2,24,3,17
272,0,27,27,11
272,1,2,28,10
272,2,24,3,17
273,0,27,27,11
273,1,2,28,10
273,2,25,2,17
274,0,27,28,11
274,1,2,28,10
274,2,25,2,17
275,0,27,28,11
275,1,2,28,10
275,2,25,2,17
276,0,27,28,11
276,1,2,28,10
276,2,26,3,17
277,0,28,29,11
277,1,2,28,10
277,2,26,3,17
278,0,28,29,11
278,1,2,28,10
278,2,26,3,17
279,0,28,29,11
279,1,2,28,10
279,2,27,4,18
280,0,29,28,10
280,1,2,28,10
280,2,27,4,18
281,0,29,28,10
281,1,2,28,10
281,2,27,4,18
282,0,29,28,10
282,1,2,28,10
282,2,28,5,17
283,0,28,29,9
283,1,2,28,10
283,2,28,5,17
284,0,28,29,9
284,1,2,28,10
284,2,28,5,17
285,0,28,29,9
285,1,2,28,10
285,2,29,5,18
286,0,27,29,8
286,1,2,28,10
286,2,29,5,18
287,0,27,29,8
287,1,2,28,10
287,2,29,5,18
288,0,27,29,8
288,1,2,28,10
288,2,29,5,18
289,0,27,28,8
289,1,2,28,10
289,2,29,5,18
290,0,27,28,8
290,1,2,28,10
290,2,29,5,18
291,0,27,28,8
291,1,2,28,10
291,2,29,5,18
292,0,27,29,9
292,1,2,28,10
292,2,29,5,18
293,0,27,29,9
293,1,2,28,10
293,2,29,5,18
294,0,27,29,9
294,1,2,28,10
294,2,28,4,17
295,0,26,28,10
295,1,2,28,10
295,2,28,4,17
296,0,26,28,10
296,1,2,28,10
296,2,28,4,17
297,0,26,28,10
297,1,2,28,10
297,2,28,5,18
298,0,27,29,10
298,1,2,28,10
298,2,28,5,18
299,0,27,29,10
299,1,2,28,10
299,2,28,5,18
300,0,27,29,10
300,1,2,28,10
300,2,27,4,18
301,0,27,29,10
301,1,2,28,10
301,2,27,4,18
302,0,27,29,10
302,1,2,28,10
302,2,27,4,18
303,0,27,29,10
303,1,2,28,10
303,2,28,3,17
304,0,27,29,10
304,1,2,28,10
304,2,28,3,17
305,0,27,29,10
305,1,2,28,10
305,2,28,3,17
306,0,27,29,10
306,1,2,28,10
306,2,28,3,17
307,0,28,28,11
307,1,2,28,10
307,2,28,3,17
