step,drone_id,x,y,z
83,0,0,0,2
83,1,24,0,3
83,2,0,24,0
84,0,0,0,2
84,1,24,0,3
84,2,0,24,0
85,0,0,0,2
85,1,24,0,3
85,2,0,24,0
86,0,0,0,2
86,1,24,0,3
86,2,0,24,0
87,0,0,0,2
87,1,24,0,3
87,2,0,24,0
88,0,0,0,2
88,1,24,0,3
88,2,0,24,0
89,0,0,0,2
89,1,24,0,3
89,2,0,24,0
90,0,0,0,2
90,1,24,0,3
90,2,0,24,0
91,0,0,0,2
91,1,24,0,3
91,2,0,24,0
92,0,0,0,2
92,1,24,0,3
92,2,0,24,0
93,0,0,0,2
93,1,24,0,3
93,2,0,24,0
94,0,0,0,2
94,1,24,0,3
94,2,0,24,0
95,0,0,0,2
95,1,24,0,3
95,2,0,24,0
96,0,0,0,2
96,1,24,0,3
96,2,0,24,0
97,0,0,0,2
97,1,24,0,3
97,2,0,24,0
98,0,0,0,2
98,1,24,0,3
98,2,0,24,0
99,0,0,0,2
99,1,24,0,3
99,2,0,24,0
100,0,0,0,2
100,1,24,0,3
100,2,0,24,0
101,0,0,0,2
101,1,24,0,3
101,2,0,24,0
102,0,0,0,2
102,1,24,0,3
102,2,0,24,0
103,0,0,0,2
103,1,24,0,3
103,2,0,24,0
104,0,0,0,2
104,1,24,0,3
104,2,0,24,0
105,0,0,0,2
105,1,24,0,3
105,2,0,24,0
106,0,0,0,2
106,1,24,0,3
106,2,0,24,0
107,0,0,0,2
107,1,24,0,3
107,2,0,24,0
108,0,0,0,2
108,1,24,0,3
108,2,0,24,0
109,0,0,0,2
109,1,24,0,3
109,2,0,24,0
110,0,0,0,2
110,1,24,0,3
110,2,0,24,0
111,0,0,0,2
111,1,24,0,3
111,2,0,24,0
112,0,0,0,2
112,1,24,0,3
112,2,0,24,0
113,0,0,0,2
113,1,24,0,3
113,2,0,24,0
114,0,0,0,2
114,1,24,0,3
114,2,0,24,0
115,0,0,0,2
115,1,24,0,3
115,2,0,24,0
116,0,0,0,2
116,1,23,1,4
116,2,0,24,0
117,0,0,0,2
117,1,22,0,3
117,2,0,24,0
118,0,0,0,2
118,1,22,0,3
118,2,0,24,0
119,0,0,0,2
119,1,22,0,3
119,2,0,24,0
120,0,0,0,2
120,1,22,0,3
120,2,0,24,0
121,0,0,0,2
121,1,22,0,3
121,2,0,24,0
122,0,0,0,2
122,1,22,0,3
122,2,0,24,0
123,0,0,0,2
123,1,22,0,3
123,2,0,24,0
124,0,0,0,2
124,1,22,0,3
124,2,0,24,0
125,0,0,0,2
125,1,22,0,3
125,2,0,24,0
126,0,0,0,2
126,1,22,0,3
126,2,0,24,0
127,0,0,0,2
127,1,22,0,3
127,2,0,24,0
128,0,0,0,2
128,1,22,0,3
128,2,0,24,0
129,0,0,0,2
129,1,22,0,3
129,2,0,24,0
130,0,0,0,2
130,1,22,0,3
130,2,0,24,0
131,0,0,0,2
131,1,22,0,3
131,2,0,24,0
132,0,0,0,2
132,1,22,0,3
132,2,0,24,0
133,0,0,0,2
133,1,22,0,3
133,2,0,24,0
134,0,0,0,2
134,1,22,0,3
134,2,0,24,0
135,0,0,0,2
135,1,22,0,3
135,2,0,24,0
136,0,0,0,2
136,1,22,0,3
136,2,0,24,0
137,0,0,0,2
137,1,22,0,3
137,2,0,24,0
138,0,0,0,2
138,1,22,0,3
138,2,0,24,0
139,0,0,0,2
139,1,22,0,3
139,2,0,24,0
140,0,0,0,2
140,1,22,0,3
140,2,0,24,0
141,0,0,0,2
141,1,22,0,3
141,2,0,24,0
142,0,0,0,2
142,1,22,0,3
142,2,0,24,0
143,0,0,0,2
143,1,22,0,3
143,2,0,24,0
144,0,0,0,2
144,1,22,0,3
144,2,0,24,0
145,0,0,0,2
145,1,22,0,3
145,2,0,24,0
146,0,0,0,2
146,1,22,0,3
146,2,0,24,0
147,0,0,0,2
147,1,22,0,3
147,2,0,24,0
148,0,0,0,2
148,1,22,0,3
148,2,0,24,0
149,0,0,0,2
149,1,22,0,3
149,2,0,24,0
150,0,0,0,2
150,1,22,0,3
150,2,0,24,0
151,0,0,0,2
151,1,22,0,3
151,2,0,24,0
152,0,0,0,2
152,1,22,0,3
152,2,0,24,0
153,0,0,0,2
153,1,22,0,3
153,2,0,24,0
154,0,0,0,2
154,1,22,0,3
154,2,0,24,0
155,0,0,0,2
155,1,22,0,3
155,2,0,24,0
156,0,0,0,2
156,1,22,0,3
156,2,0,24,0
157,0,0,0,2
157,1,21,1,4
157,2,0,24,0
158,0,0,0,2
158,1,20,2,5
158,2,0,24,0
159,0,0,0,2
159,1,19,1,4
159,2,0,24,0
160,0,0,0,2
160,1,18,0,3
160,2,0,24,0
161,0,0,0,2
161,1,18,0,3
161,2,0,24,0
162,0,0,0,2
162,1,18,0,3
162,2,0,24,0
163,0,0,0,2
163,1,18,0,3
163,2,0,24,0
164,0,0,0,2
164,1,18,0,3
164,2,0,24,0
165,0,0,0,2
165,1,18,0,3
165,2,0,24,0
166,0,0,0,2
166,1,18,0,3
166,2,0,24,0
167,0,0,0,2
167,1,18,0,3
167,2,0,24,0
168,0,0,0,2
168,1,18,0,3
168,2,0,24,0
169,0,0,0,2
169,1,18,0,3
169,2,0,24,0
170,0,0,0,2
170,1,18,0,3
170,2,0,24,0
171,0,0,0,2
171,1,18,0,3
171,2,0,24,0
172,0,0,0,2
172,1,18,0,3
172,2,0,24,0
173,0,0,0,2
173,1,18,0,3
173,2,0,24,0
174,0,0,0,2
174,1,18,0,3
174,2,0,24,0
175,0,0,0,2
175,1,18,0,3
175,2,0,24,0
176,0,0,0,2
176,1,18,0,3
176,2,0,24,0
177,0,0,0,2
177,1,18,0,3
177,2,0,24,0
178,0,0,0,2
178,1,18,0,3
178,2,0,24,0
179,0,0,0,2
179,1,18,0,3
179,2,0,24,0
180,0,0,0,2
180,1,18,0,3
180,2,0,24,0
181,0,0,0,2
181,1,18,0,3
181,2,0,24,0
182,0,0,0,2
182,1,18,0,3
182,2,0,24,0
183,0,0,0,2
183,1,18,0,3
183,2,0,24,0
184,0,0,0,2
184,1,18,0,3
184,2,0,24,0
185,0,0,0,2
185,1,18,0,3
185,2,0,24,0
186,0,0,0,2
186,1,18,0,3
186,2,0,24,0
187,0,0,0,2
187,1,18,0,3
187,2,0,24,0
188,0,0,0,2
188,1,18,0,3
188,2,0,24,0
189,0,0,0,2
189,1,18,0,3
189,2,0,24,0
190,0,0,0,2
190,1,18,0,3
190,2,0,24,0
191,0,0,0,2
191,1,18,0,3
191,2,0,24,0
192,0,0,0,2
192,1,18,0,3
192,2,0,24,0
193,0,0,0,2
193,1,18,0,3
193,2,0,24,0
194,0,0,0,2
194,1,18,0,3
194,2,0,24,0
195,0,0,0,2
195,1,18,0,3
195,2,0,24,0
196,0,0,0,2
196,1,18,0,3
196,2,0,24,0
197,0,0,0,2
197,1,18,0,3
197,2,0,24,0
198,0,0,0,2
198,1,18,0,3
198,2,0,24,0
199,0,0,0,2
199,1,18,0,3
199,2,0,24,0
200,0,0,0,2
200,1,18,0,3
200,2,0,24,0
201,0,0,0,2
201,1,18,0,3
201,2,0,24,0
202,0,0,0,2
202,1,18,0,3
202,2,0,24,0
203,0,0,0,2
203,1,18,0,3
203,2,0,24,0
204,0,0,0,2
204,1,18,0,3
204,2,0,24,0
205,0,0,0,2
205,1,18,0,3
205,2,0,24,0
206,0,0,0,2
206,1,18,0,3
206,2,0,24,0
207,0,0,0,2
207,1,18,0,3
207,2,0,24,0
208,0,0,0,2
208,1,18,0,3
208,2,0,24,0
209,0,0,0,2
209,1,18,0,3
209,2,0,24,0
210,0,0,0,2
210,1,18,0,3
210,2,0,24,0
211,0,0,0,2
211,1,18,0,3
211,2,0,24,0
212,0,0,0,2
212,1,18,0,3
212,2,0,24,0
213,0,0,0,2
213,1,18,0,3
213,2,0,24,0
214,0,0,0,2
214,1,18,0,3
214,2,0,24,0
215,0,0,0,2
215,1,18,0,3
215,2,0,24,0
216,0,0,0,2
216,1,18,0,3
216,2,0,24,0
217,0,0,0,2
217,1,18,0,3
217,2,0,24,0
218,0,0,0,2
218,1,18,0,3
218,2,0,24,0
219,0,0,0,2
219,1,18,0,3
219,2,0,24,0
220,0,0,0,2
220,1,18,0,3
220,2,0,24,0
221,0,0,0,2
221,1,18,0,3
221,2,0,24,0
222,0,0,0,2
222,1,18,0,3
222,2,0,24,0
223,0,0,0,2
223,1,18,0,3
223,2,0,24,0
224,0,0,0,2
224,1,18,0,3
224,2,0,24,0
225,0,0,0,2
225,1,18,0,3
225,2,0,24,0
226,0,0,0,2
226,1,18,0,3
226,2,0,24,0
227,0,0,0,2
227,1,18,0,3
227,2,0,24,0
228,0,0,0,2
228,1,18,0,3
228,2,0,24,0
229,0,0,0,2
229,1,18,0,3
229,2,0,24,0
230,0,0,0,2
230,1,18,0,3
230,2,0,24,0
231,0,0,0,2
231,1,18,0,3
231,2,0,24,0
232,0,0,0,2
232,1,18,0,3
232,2,0,24,0
233,0,0,0,2
233,1,18,0,3
233,2,0,24,0
234,0,0,0,2
234,1,18,0,3
234,2,0,24,0
235,0,0,0,2
235,1,18,0,3
235,2,0,24,0
236,0,0,0,2
236,1,18,0,3
236,2,0,24,0
237,0,0,0,2
237,1,18,0,3
237,2,0,24,0
238,0,0,0,2
238,1,18,0,3
238,2,0,24,0
239,0,0,0,2
239,1,18,0,3
239,2,0,24,0
240,0,0,0,2
240,1,18,0,3
240,2,0,24,0
241,0,0,0,2
241,1,18,0,3
241,2,0,24,0
242,0,0,0,2
242,1,18,0,3
242,2,0,24,0
243,0,0,0,2
243,1,18,0,3
243,2,0,24,0
244,0,0,0,2
244,1,18,0,3
244,2,0,24,0
245,0,0,0,2
245,1,18,0,3
245,2,0,24,0
246,0,0,0,2
246,1,18,0,3
246,2,0,24,0
247,0,0,0,2
247,1,18,0,3
247,2,0,24,0
248,0,0,0,2
248,1,18,0,3
248,2,0,24,0
249,0,0,0,2
249,1,18,0,3
249,2,0,24,0
250,0,0,0,2
250,1,18,0,3
250,2,0,24,0
251,0,0,0,2
251,1,18,0,3
251,2,0,24,0
252,0,0,0,2
252,1,18,0,3
252,2,0,24,0
253,0,0,0,2
253,1,18,0,3
253,2,0,24,0
254,0,0,0,2
254,1,18,0,3
254,2,0,24,0
255,0,0,0,2
255,1,18,0,3
255,2,0,24,0
256,0,0,0,2
256,1,18,0,3
256,2,0,24,0
257,0,0,0,2
257,1,18,0,3
257,2,0,24,0
258,0,0,0,2
258,1,18,0,3
258,2,0,24,0
259,0,0,0,2
259,1,18,0,3
259,2,0,24,0
260,0,0,0,2
260,1,18,0,3
260,2,0,24,0
261,0,0,0,2
261,1,18,0,3
261,2,0,24,0
262,0,0,0,2
262,1,18,0,3
262,2,0,24,0
263,0,0,0,2
263,1,18,0,3
263,2,0,24,0
264,0,0,0,2
264,1,18,0,3
264,2,0,24,0
265,0,0,0,2
265,1,18,0,3
265,2,0,24,0
266,0,0,0,2
266,1,18,0,3
266,2,0,24,0
267,0,0,0,2
267,1,18,0,3
267,2,0,24,0
268,0,0,0,2
268,1,18,0,3
268,2,0,24,0
269,0,0,0,2
269,1,18,0,3
269,2,0,24,0
270,0,0,0,2
270,1,18,0,3
270,2,0,24,0
271,0,0,0,2
271,1,18,0,3
271,2,0,24,0
272,0,0,0,2
272,1,18,0,3
272,2,0,24,0
273,0,0,0,2
273,1,18,0,3
273,2,0,24,0
274,0,0,0,2
274,1,18,0,3
274,2,0,24,0
275,0,0,0,2
275,1,18,0,3
275,2,0,24,0
276,0,0,0,2
276,1,18,0,3
276,2,0,24,0
277,0,0,0,2
277,1,18,0,3
277,2,0,24,0
278,0,0,0,2
278,1,18,0,3
278,2,0,24,0
279,0,0,0,2
279,1,18,0,3
279,2,0,24,0
280,0,0,0,2
280,1,18,0,3
280,2,0,24,0
281,0,0,0,2
281,1,18,0,3
281,2,0,24,0
282,0,0,0,2
282,1,18,0,3
282,2,0,24,0
283,0,0,0,2
283,1,18,0,3
283,2,0,24,0
284,0,0,0,2
284,1,18,0,3
284,2,0,24,0
285,0,0,0,2
285,1,18,0,3
285,2,0,24,0
286,0,0,0,2
286,1,18,0,3
286,2,0,24,0
287,0,0,0,2
287,1,18,0,3
287,2,0,24,0
288,0,0,0,2
288,1,18,0,3
288,2,0,24,0
289,0,0,0,2
289,1,18,0,3
289,2,0,24,0
290,0,0,0,2
290,1,18,0,3
290,2,0,24,0
291,0,0,0,2
291,1,18,0,3
291,2,0,24,0
292,0,0,0,2
292,1,18,0,3
292,2,0,24,0
293,0,0,0,2
293,1,18,0,3
293,2,0,24,0
294,0,0,0,2
294,1,18,0,3
294,2,0,24,0
295,0,0,0,2
295,1,18,0,3
295,2,0,24,0
296,0,0,0,2
296,1,18,0,3
296,2,0,24,0
297,0,0,0,2
297,1,18,0,3
297,2,0,24,0
298,0,0,0,2
298,1,18,0,3
298,2,0,24,0
299,0,0,0,2
299,1,18,0,3
299,2,0,24,0
300,0,0,0,2
300,1,18,0,3
300,2,0,24,0
